ss,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,trans_num,trans_date,trans_time,categoty,amt,customer_device,customer_payment_method,customer_card_number,customer_transaction_id,merch_name,merch_id,merch_url,merch_transaction_ip,mercj_lat,merch_long,isfraud
061537221,Priya,Patel,M,2278 Park Ave,San Francisco,IL,46247,31.509434,-111.247158,5518139,Nurse,1959-12-09,556684732365,14c55df7-01b7-4cd7-8a59-89967a65d794,2024-03-14,00:17:36,electronics,1005.33,web,debit_card,**** **** **** 6142,450f96d8-a0eb-4c65-9600-1fbe96eac0dc,Uber,M46612,https://www.uber.com,46.110.197.4,46.999841,-104.656531,1
203763882,Anita,Brown,F,3391 Oak St,Seattle,GA,72499,45.705533,-119.136631,4079470,Nurse,1989-04-22,145841484601,4926ad3b-d043-40b0-b262-4c6c77289bbf,2024-08-08,06:16:32,gas,39.3,web,debit_card,**** **** **** 8695,a7c5c4ff-2e97-46c8-94e6-95be60aff2c7,Amazon,M73048,https://www.amazon.com,50.48.28.188,29.953937,-90.253359,0
055738573,Michael,Nguyen,M,9360 Pine St,Chicago,PA,22594,25.562296,-112.616406,7518017,Nurse,1979-02-18,680119236037,1994b700-86bb-49c2-845a-1c7d32330070,2024-06-09,03:28:21,gas,28.21,pos,debit_card,**** **** **** 4973,5b934a84-7509-4a53-aa09-a92082301a32,Walmart,M54671,https://www.walmart.com,237.61.157.31,43.373007,-123.779381,0
189394065,Priya,Doe,F,2836 1st Ave,Miami,NJ,74166,34.831028,-122.415015,3504504,Developer,1958-12-24,578201904322,7b139bc6-46d3-4cae-ac45-7c07e4c9b4dd,2024-03-31,23:05:04,grocery,90.57,mobile,credit_card,**** **** **** 5462,a19162c4-202b-4820-b656-fd363878b36d,Walmart,M30849,https://www.walmart.com,122.97.2.44,43.541622,-123.609753,0
888995729,David,Sharma,M,1299 Main St,Austin,WA,64401,41.782214,-85.536426,6866579,Teacher,1973-11-16,893762974549,9882e0c3-9377-41ba-a6e0-e2e31b68f42d,2024-03-24,03:59:44,grocery,31.59,web,debit_card,**** **** **** 6920,1f1cc160-4df8-47bc-9fb8-5fb7605bb095,Delta,M33565,https://www.delta.com,138.225.60.205,37.109102,-68.2876,0
220673231,Mei,Lee,M,9148 2nd St,Seattle,NJ,54448,45.53016,-119.207072,2240602,Developer,1999-03-31,829716815724,2da6ed95-cc60-40ec-b7fe-dae4dcac9939,2024-11-25,00:43:02,restaurant,15.69,mobile,credit_card,**** **** **** 8509,5c60dc97-31e9-4760-8eff-942e6b59dd9c,Amazon,M29631,https://www.amazon.com,254.91.81.98,30.173441,-90.235042,0
122489056,Michael,Smith,F,9041 Main St,Austin,CA,88688,42.006095,-85.412124,2459072,Consultant,1996-11-07,708670090043,8f7560a6-ead3-41f8-ac05-f26df0b4bd1e,2024-05-26,18:14:36,restaurant,130.97,mobile,debit_card,**** **** **** 8355,ab20fc7b-fba0-424f-ac93-9c3047f96b61,Amazon,M57999,https://www.amazon.com,80.211.44.201,30.116229,-90.274096,0
982210401,John,Singh,M,4038 Maple Ave,Chicago,WA,88918,25.752737,-112.642949,5234923,Developer,1951-07-11,648188044287,5a7e6c4b-b6c5-4a9f-9151-8039e4810b13,2024-07-12,13:51:53,electronics,1055.54,web,wallet,**** **** **** 2894,8cfa1ba7-fc41-4429-a5c1-7d666e1f98e1,Starbucks,M49005,https://www.starbucks.com,41.6.63.226,44.44425,-89.457421,1
554026355,Luis,Garcia,M,4226 2nd St,San Francisco,FL,70550,31.475052,-111.148173,2496330,Cashier,1964-01-21,824301764644,3aed1299-70e9-474f-ac1a-c4e5cbf3ef4d,2024-07-18,05:19:17,grocery,94.92,pos,credit_card,**** **** **** 5040,89c248e3-8d4d-4f66-b057-c40a5106db1d,Uber,M41302,https://www.uber.com,53.235.56.54,47.29774,-104.619748,0
180933913,Luis,Smith,F,3735 Main St,San Francisco,IL,23392,31.161697,-111.192466,3864668,Clerk,1991-11-06,732653060119,d3b84273-40cf-4299-8dae-260219297f6f,2024-10-22,16:19:47,pharmacy,228.73,web,debit_card,**** **** **** 9156,be2a0dff-b369-4c0e-b4a6-6947a3abb1b4,Walmart,M82055,https://www.walmart.com,33.215.153.135,43.871497,-123.782939,0
520149118,Anita,Singh,F,2061 Maple Ave,Miami,PA,10402,34.857115,-122.22951,3336332,Developer,2004-09-14,941843368750,62e03dbf-004f-4c85-b255-d4f592c29822,2024-08-15,19:06:29,online_purchase,303.83,web,credit_card,**** **** **** 5611,040e988b-d6ed-45ed-998a-159d326b4cbe,Uber,M14781,https://www.uber.com,179.191.220.188,46.89227,-104.802303,0
126003083,John,Brown,M,8167 Maple Ave,Boston,WA,66186,30.002821,-95.078456,438882,Clerk,1958-08-12,566910627153,e064dd5d-9a6d-4733-a4a8-4e57f430eadc,2024-02-08,19:33:42,online_purchase,308.2,web,debit_card,**** **** **** 8293,c407c082-2147-4279-955d-0a08a99ecef4,Delta,M44574,https://www.delta.com,75.192.247.11,37.102743,-68.649997,0
033591015,Luis,Singh,M,3989 Cedar Rd,Boston,FL,97439,30.193763,-95.100086,4484284,Teacher,1986-07-22,709085991449,41edae24-ae6c-486d-8239-4f35983631d8,2024-03-11,14:17:38,grocery,88.61,web,debit_card,**** **** **** 9971,a15a8ff7-772e-43ce-9c49-1fa7b5dc315b,Delta,M48738,https://www.delta.com,38.138.201.94,37.380814,-68.450335,0
123426698,Akhil,Brown,M,8299 Oak St,Miami,NY,84643,34.751715,-122.111617,1681173,Teacher,1967-01-30,069087261760,1bd698fd-23bf-42b8-be8d-3b38b483002a,2024-09-06,07:16:36,pharmacy,56.3,mobile,debit_card,**** **** **** 0405,380da588-4f9d-4c89-add4-2192903d4ccb,Starbucks,M96977,https://www.starbucks.com,31.252.37.231,44.609456,-89.521612,0
561308761,Luis,Kumar,F,2502 Maple Ave,Boston,NJ,96627,29.935088,-95.081309,3258087,Designer,1983-12-10,238595143468,09b50cc6-7797-48ae-877e-0d18bb752a0b,2024-02-27,20:20:01,electronics,1195.84,web,wallet,**** **** **** 6101,ce692652-e566-4140-a060-debdc1b471b3,Starbucks,M76047,https://www.starbucks.com,52.20.21.172,44.30837,-89.520482,1
762839762,John,Doe,M,1017 Oak St,Chicago,NJ,20499,25.527541,-112.623641,7246056,Developer,1954-11-16,053440777946,24aea969-d027-4a97-b32a-72223dbb7a68,2024-03-04,00:51:36,grocery,88.57,web,credit_card,**** **** **** 0299,3d2238ea-121e-4db8-8376-b494f8737b1d,Walmart,M44543,https://www.walmart.com,6.102.240.135,43.72168,-123.771892,0
781703211,Priya,Patel,F,2273 Pine St,Seattle,CA,56907,45.606098,-119.175988,2941898,Cashier,1959-10-03,920613638527,515e0bca-3016-442a-b936-011fe2280526,2024-07-11,12:42:25,restaurant,81.44,mobile,credit_card,**** **** **** 2648,10df48f6-d29c-499c-a2c4-caa258df573b,Amazon,M22388,https://www.amazon.com,111.71.73.14,29.912039,-90.588922,0
179821348,Jane,Garcia,F,7689 Cedar Rd,San Francisco,TX,97461,31.33103,-111.11092,680643,Engineer,1964-06-27,629857973638,7ff9f2e3-2de7-4d28-b04d-c9e6ecefa912,2024-04-04,09:11:53,gas,87.85,mobile,wallet,**** **** **** 6177,c2ceca8d-7ea6-450d-9c35-0308865cddbc,Amazon,M62777,https://www.amazon.com,221.241.128.61,30.310322,-90.40089,0
216505871,John,Brown,M,2453 2nd St,Chicago,NJ,96364,25.746599,-112.794074,5327901,Developer,1979-06-02,469218219259,e4bf5c63-02e1-4617-8f84-c8dfd914acc8,2024-06-03,12:58:49,pharmacy,227.71,mobile,wallet,**** **** **** 2050,5f61a7b0-4555-4926-9bda-c5a780e08f29,Costco,M40120,https://www.costco.com,170.216.139.111,33.991297,-92.47475,0
707152386,Luis,Smith,M,5633 2nd St,Miami,PA,94839,34.537808,-122.362846,5301820,Clerk,1995-07-14,767382097461,a6ee2eed-dce5-4faa-8755-68ef7ffa7fe3,2024-08-26,11:07:13,gas,77.55,pos,debit_card,**** **** **** 2258,d0074e2c-e4c8-4721-a9cd-813d3c4a2c01,Costco,M35710,https://www.costco.com,127.192.10.203,33.792274,-92.642732,0
579001248,David,Kumar,M,4512 1st Ave,Boston,NY,96975,30.18656,-95.250606,3322852,Cashier,2005-08-01,255442867963,c0c02255-6c3c-4112-a5ad-9ba6d0c334cf,2024-02-24,12:11:44,restaurant,167.03,pos,debit_card,**** **** **** 5624,3a2ea4a5-40c0-4cc2-b340-adadbe887697,Walmart,M99714,https://www.walmart.com,175.235.84.48,43.636725,-123.726838,0
895138186,Anita,Kumar,F,9528 Main St,Chicago,TX,62907,25.788753,-112.777593,5876707,Nurse,1980-10-20,550784685095,53f1dde3-838d-4b5d-bb5a-6ff32aacb1bd,2024-10-20,14:19:04,pharmacy,233.04,web,debit_card,**** **** **** 7203,ff30d6b3-168a-4c4c-b269-49fdbdeb939e,Delta,M53727,https://www.delta.com,149.61.69.204,37.05586,-68.329263,0
367813675,Michael,Sharma,F,1861 Pine St,Miami,GA,52960,34.585121,-122.41492,1505504,Developer,2005-07-26,009421410527,72938027-1d65-433d-ac9b-80db712b2cd0,2024-05-28,17:11:18,gas,75.69,pos,debit_card,**** **** **** 8562,85b14650-fede-4c22-89ed-652afa2730e1,Target,M53370,https://www.target.com,143.208.234.208,43.699358,-84.256404,0
548596559,Mei,Lee,F,7345 Oak St,Dallas,NJ,49144,40.092379,-93.083048,5973209,Developer,1995-10-10,428249116502,b121c892-6d32-41e9-8342-5327239c2b11,2024-12-28,04:13:28,grocery,107.07,mobile,credit_card,**** **** **** 3055,576ecc2d-037d-431a-a617-f992caec216a,Shell,M14428,https://www.shell.com,134.53.163.163,43.51936,-82.262395,0
774620258,Michael,Smith,F,9708 Cedar Rd,Chicago,IL,28883,25.610161,-112.526117,7907215,Nurse,1987-12-16,254318328123,f37a4c64-3ff1-4eb1-9ac1-ef2f8e4ecb9a,2024-11-20,19:14:28,gas,30.1,pos,credit_card,**** **** **** 7238,649eaedb-2ec1-4c6e-a8b0-c6064aa6b11b,Shell,M55220,https://www.shell.com,7.137.43.197,43.546946,-82.394079,0
262905291,Anita,Kumar,M,7706 Pine St,Boston,GA,44123,30.127404,-95.249474,5315818,Manager,1993-05-29,876831608271,c6c5e0e5-52de-4b17-aa5f-052be9149ed9,2024-09-07,15:45:11,pharmacy,56.79,web,wallet,**** **** **** 9993,63571a51-f570-4726-bed1-f73137353c15,Starbucks,M32438,https://www.starbucks.com,245.26.188.110,44.672012,-89.493268,0
844617773,Michael,Patel,M,5426 Pine St,Seattle,TX,42049,45.635871,-118.902207,4581220,Nurse,1978-09-23,264309544979,ff64f6af-46df-4b65-ab5a-a5d0d5c87b78,2024-10-04,20:51:30,gas,34.44,web,wallet,**** **** **** 9787,152a580b-f46b-4c42-b226-cee1cda52c33,Walmart,M38080,https://www.walmart.com,126.182.230.210,43.513027,-123.581824,0
320048797,Luis,Patel,M,1714 Main St,Austin,NY,57750,41.897691,-85.311895,7289185,Engineer,1999-03-01,888975358523,b94ae7e1-a4ef-4690-9c73-6c8666d84024,2024-09-04,13:15:05,utilities,371.99,mobile,credit_card,**** **** **** 5239,bb6abb79-b78a-4e63-afab-8eb14e61ae5b,Walmart,M12993,https://www.walmart.com,200.39.165.148,43.417389,-123.373454,0
096713971,Sara,Doe,M,7931 Oak St,Miami,WA,95688,34.851345,-122.297006,525538,Designer,1967-08-13,912602213217,e150b024-a682-4924-af65-9c29797d7c23,2024-06-08,06:30:58,pharmacy,227.03,mobile,credit_card,**** **** **** 9072,0ab63cf9-311e-4bfc-977f-a15f2da5e845,DoorDash,M96732,https://www.doordash.com,191.237.136.195,27.095736,-118.637963,0
124211408,Priya,Doe,F,6330 Pine St,Seattle,IL,37315,45.534589,-118.980352,3869696,Manager,1996-09-27,682509522946,8a60ab26-33c8-43eb-bf62-dce99c971f0e,2024-02-20,00:34:19,grocery,102.4,pos,credit_card,**** **** **** 0137,f82b2790-a1de-4826-ba3a-cd85f3bac719,Walmart,M28596,https://www.walmart.com,71.49.109.240,43.532311,-123.733588,0
592738740,Michael,Kumar,M,1327 Main St,New York,FL,13361,39.563154,-122.581646,501436,Cashier,1961-01-17,299071669063,3f6510d4-67cb-423c-91ae-44a94526eda3,2024-02-20,11:34:20,online_purchase,344.7,pos,wallet,**** **** **** 0956,a321cbf9-db12-43ba-8daf-89df9a5bab26,Shell,M83980,https://www.shell.com,235.197.164.116,43.48509,-82.169462,0
476010801,Jane,Brown,F,4770 Maple Ave,Boston,MA,32607,30.206981,-95.294237,7109674,Analyst,1962-04-12,810306831764,e530bc01-a80c-4ef7-90b2-4ab72101f017,2024-10-23,11:48:57,gas,59.12,web,wallet,**** **** **** 5071,0f89bb5f-6f36-458c-ab2c-b414fb03b242,BestBuy,M76632,https://www.bestbuy.com,11.105.116.27,32.673664,-115.160501,0
096258857,Jane,Doe,F,4614 Cedar Rd,Boston,NJ,49352,29.908471,-95.234502,1008028,Nurse,1952-03-23,669470318053,371604ff-4c8e-49b9-8d22-e183066b4e6d,2024-09-17,14:38:47,electronics,1233.58,mobile,debit_card,**** **** **** 7000,2afc5824-836f-4e61-a6db-9873ab3df8a1,Uber,M62819,https://www.uber.com,107.109.26.80,47.29495,-104.738008,1
388194905,Jane,Sharma,M,8056 Cedar Rd,Dallas,PA,26295,40.112914,-93.123396,6333257,Manager,2002-07-14,315204998094,5abcd087-ee01-47e0-bc39-06370204f638,2024-09-08,02:36:00,pharmacy,279.13,web,wallet,**** **** **** 8416,2d453407-9e15-429b-b899-158791278d27,Starbucks,M23051,https://www.starbucks.com,39.56.125.74,44.763898,-89.596603,0
970142620,Priya,Patel,M,3098 Park Ave,Boston,IL,77552,30.096566,-95.1567,4939417,Designer,1960-03-22,370878211602,e8928e10-8330-4f8e-8597-df0013cbd3be,2024-09-13,14:41:30,grocery,79.39,pos,wallet,**** **** **** 7211,4f9ad7c8-5bf0-46f0-9d9d-64c1f2d7ba6c,Shell,M12937,https://www.shell.com,188.215.138.129,43.639526,-82.126539,0
839785708,Luis,Doe,M,5082 Main St,Chicago,FL,31065,25.71346,-112.685737,7433462,Developer,1996-10-29,200480675712,21e2b3ed-5c03-4f4a-b26e-5bed4d5a5911,2024-11-23,01:06:56,electronics,791.49,mobile,debit_card,**** **** **** 8827,8a5fb5e2-e688-495a-b308-9cf3895627ee,Starbucks,M85837,https://www.starbucks.com,242.172.239.218,44.478651,-89.506383,0
274883565,Mei,Brown,M,1548 Maple Ave,San Francisco,FL,24744,31.267518,-111.45938,7596282,Clerk,1972-04-05,179624096496,961fefd5-cbbf-4c30-9348-fb91b6c3b042,2024-05-29,00:37:44,electronics,1454.69,pos,debit_card,**** **** **** 1622,ba71fec8-bf40-438e-86b9-543dcab04775,DoorDash,M86021,https://www.doordash.com,195.63.212.162,27.077133,-118.461595,1
287991609,Luis,Nguyen,M,6655 Park Ave,Miami,NJ,90488,34.520637,-122.327195,2218720,Cashier,1993-01-08,114131935923,d5a7fcc3-d5c4-4d06-80c5-9b7cd86fded2,2024-10-04,13:48:39,utilities,69.95,mobile,debit_card,**** **** **** 5025,a1df7691-de56-49a2-9576-e7befd97a48d,Uber,M49595,https://www.uber.com,127.38.68.32,47.085669,-104.85676,0
249898088,Priya,Smith,F,6922 Maple Ave,New York,PA,18281,39.694834,-122.478253,7571022,Analyst,1996-04-10,067821417468,3eac95a6-9186-4c83-8b74-a499c4be1735,2024-11-25,05:59:02,gas,82.98,web,wallet,**** **** **** 9874,04a9119a-0a0d-4da3-9775-9527755ca071,Delta,M59959,https://www.delta.com,146.80.177.229,37.553285,-68.636005,0
051171603,Sara,Doe,M,2308 Main St,San Francisco,PA,17679,31.463601,-111.16457,3080938,Nurse,1984-03-23,988636536218,b3037eaa-5bc3-4eee-8f60-6382ecba8cc4,2024-08-12,23:10:37,travel,1377.85,pos,credit_card,**** **** **** 4204,a5d71638-26ef-4f6b-a614-8377fdea17fe,Starbucks,M59157,https://www.starbucks.com,175.222.71.202,44.734188,-89.370677,1
577580974,David,Singh,F,7240 Oak St,New York,MA,31211,39.512558,-122.458186,2656693,Developer,1988-01-02,533890623546,1350e250-af3b-41b1-aa29-7cfda0466101,2024-12-06,03:50:45,utilities,319.81,pos,credit_card,**** **** **** 0622,a9117107-d537-4ed1-8d11-3153ff3e0623,Walmart,M32925,https://www.walmart.com,39.76.47.247,43.774123,-123.658415,0
584886008,Anita,Singh,F,5277 2nd St,Chicago,TX,61136,25.421427,-112.834628,2406616,Analyst,1958-04-13,017986778231,09f1eba8-b4bb-495b-bb33-d5e253584a85,2024-03-08,03:26:37,restaurant,94.38,mobile,debit_card,**** **** **** 8437,530b8aaa-be98-4930-897f-7615c4c3c9b2,DoorDash,M39881,https://www.doordash.com,111.89.179.151,27.270852,-118.267328,0
545400644,Anita,Lee,F,4437 Main St,Austin,MA,50601,41.790005,-85.359429,5877701,Nurse,1995-03-03,547523112327,873535f4-f03d-4bd2-8990-41ed1c51af99,2024-04-20,20:44:08,pharmacy,206.24,pos,wallet,**** **** **** 8862,2bf48cfa-a455-4bdd-9633-f7222192c56d,Walmart,M72224,https://www.walmart.com,91.183.4.168,43.642642,-123.448853,0
824935340,David,Patel,M,3284 1st Ave,Miami,MA,60674,34.747754,-122.184428,1975558,Developer,1998-12-04,018167784816,f4d67a44-9d82-48d4-90a7-5b24806d68a3,2024-05-14,02:48:20,online_purchase,115.15,web,wallet,**** **** **** 9378,25eaf37b-83d4-44a8-8825-197b052f7f35,Walmart,M12040,https://www.walmart.com,165.176.167.194,43.86311,-123.493955,0
988290457,Mei,Sharma,M,8496 Oak St,Dallas,NJ,80630,40.041478,-92.816774,4813878,Designer,1988-03-07,927147246301,1cc0bb9e-0581-4094-a20e-a3f772884842,2024-11-30,17:00:16,utilities,292.87,mobile,debit_card,**** **** **** 2187,5c525989-b5d8-4292-a3a7-cda4c2683771,Amazon,M61366,https://www.amazon.com,236.210.41.242,30.299072,-90.585802,0
186766100,Luis,Doe,M,2084 1st Ave,Austin,TX,25331,41.744799,-85.536121,7507167,Engineer,1951-06-18,898761081435,17570c66-1ea6-431a-87a0-d3adf38dc645,2024-05-29,00:29:28,gas,43.1,pos,credit_card,**** **** **** 2354,5490fe9e-9cfd-474a-8ed4-5c91f334d27c,Starbucks,M87162,https://www.starbucks.com,81.214.174.203,44.250965,-89.885426,0
006666411,John,Singh,F,6163 Oak St,Austin,NY,53178,42.119837,-85.392798,3720308,Analyst,1979-09-25,065411340785,cbc14fe6-933b-4037-898c-2dcecb59d1f2,2024-02-09,01:23:42,utilities,257.22,pos,debit_card,**** **** **** 3482,a2b8beae-23e9-42ef-82e2-329114f2795f,Starbucks,M80031,https://www.starbucks.com,186.146.145.160,44.435524,-89.654567,0
150596257,John,Lee,M,9200 2nd St,Chicago,NJ,71928,25.621982,-112.593403,5425744,Consultant,2005-02-12,197609320126,f20d35c0-5efb-4004-a3bc-1eab6eb34283,2024-12-08,05:11:18,restaurant,96.36,pos,wallet,**** **** **** 1755,fcf2cf6f-5cf4-49ec-93f4-8e13cc954600,Delta,M51203,https://www.delta.com,249.246.31.118,37.325241,-68.657929,0
419962642,Akhil,Singh,F,3129 2nd St,Chicago,PA,22657,25.627051,-112.54736,5460493,Clerk,1962-12-24,229758917045,fd3fefdc-48a7-4f1a-9457-ea67d5290be1,2024-04-13,11:02:15,online_purchase,46.57,pos,debit_card,**** **** **** 5709,2b14ddb1-8bcc-452c-8e12-90c0dcfa5258,Amazon,M16524,https://www.amazon.com,17.162.103.57,30.325338,-90.17277,0
001788224,John,Singh,M,4662 Cedar Rd,Seattle,TX,33281,45.521369,-118.87667,5175662,Developer,1975-02-13,731261685071,7c9431f1-00c6-4f67-af77-d99f85e140c3,2024-01-23,21:09:01,restaurant,189.16,pos,wallet,**** **** **** 2610,4851162a-9a25-4163-ac29-071fb86b3732,DoorDash,M39807,https://www.doordash.com,243.210.221.204,27.097507,-118.294678,0
948543298,John,Doe,F,9826 Pine St,San Francisco,IL,99192,31.131556,-111.094196,2201054,Analyst,1995-03-26,769893652944,5a50a69f-cbfb-4384-8464-7d2ad40542dc,2024-07-02,09:23:06,gas,53.07,pos,credit_card,**** **** **** 5025,49ce68ea-3c25-486e-b97a-afa0d9f93f48,Delta,M97030,https://www.delta.com,157.104.57.176,37.143152,-68.551438,0
673983448,Sara,Singh,F,2580 Maple Ave,Seattle,MA,79460,45.34432,-118.899669,4627411,Cashier,1953-06-29,838425364628,d7b4a586-9412-409f-8eb5-76794a9c5e9c,2024-01-19,10:06:22,restaurant,73.46,web,debit_card,**** **** **** 3920,814f91d1-d323-4017-8b06-162f88b9ad10,Costco,M14458,https://www.costco.com,139.240.86.231,33.865687,-92.7694,0
254760220,Michael,Doe,M,1465 2nd St,Seattle,CA,70646,45.631694,-118.867925,844860,Designer,1951-09-18,695354120122,f07c622a-bd38-4613-89fc-a45ebc6e3273,2024-06-19,00:00:29,restaurant,159.14,pos,debit_card,**** **** **** 9479,7d80a226-98e7-4a75-a8e1-b19213a8ba08,DoorDash,M14193,https://www.doordash.com,113.73.12.245,27.334006,-118.727231,0
064934039,Priya,Kumar,F,9764 Pine St,New York,MA,94399,39.518036,-122.682147,6349811,Analyst,1954-04-27,104520360894,083d6cef-8a89-4d28-ac56-215009c95df2,2024-01-26,00:20:23,gas,63.42,pos,wallet,**** **** **** 5205,ad3c8cc5-d83f-4abf-8872-eee1feec1419,Starbucks,M19261,https://www.starbucks.com,9.16.105.247,44.484506,-89.323274,1
842339449,John,Garcia,F,9057 Maple Ave,New York,CA,67571,39.697816,-122.756751,5883872,Nurse,1992-12-21,530067762550,67f43aac-b060-4309-9821-6e5c7d831af6,2024-03-25,15:35:32,online_purchase,254.99,mobile,credit_card,**** **** **** 4290,e909978f-4172-4fa3-abaf-b53976865411,Target,M96703,https://www.target.com,243.147.180.200,43.323514,-84.032488,0
684302116,Jane,Sharma,M,752 Maple Ave,New York,PA,98705,39.525374,-122.676673,5395277,Clerk,1999-11-11,673290457598,58632748-f772-47da-bdbe-769836ddaa84,2024-11-02,18:54:30,pharmacy,100.37,pos,credit_card,**** **** **** 2027,bdd24ad8-0e56-436d-a108-a89309d9b9a9,DoorDash,M56363,https://www.doordash.com,134.48.20.66,27.11032,-118.509147,1
621921581,Mei,Kumar,M,1588 Pine St,Dallas,CA,31247,39.837602,-92.837562,101331,Teacher,1966-12-17,897059161186,d8408e71-97e5-4c59-9cad-2e50edc9ab20,2024-03-23,02:43:34,restaurant,73.14,pos,credit_card,**** **** **** 5378,742da31b-bf26-4c48-9423-513f11731748,Costco,M38304,https://www.costco.com,18.141.251.97,33.771485,-92.74094,0
028394823,Anita,Kumar,F,975 2nd St,Boston,FL,77359,29.883914,-95.105796,4049453,Teacher,1950-02-09,220414474328,4cbab6d2-c382-45d4-8644-f7e9b766f383,2024-10-17,09:44:46,gas,25.28,web,wallet,**** **** **** 2277,529b2c8b-ce46-4397-a174-f39298ad7a5f,DoorDash,M26671,https://www.doordash.com,179.225.27.63,27.056912,-118.670789,0
937775691,Akhil,Lee,M,870 Maple Ave,Chicago,MA,43222,25.568676,-112.8651,6969582,Engineer,1980-11-25,983210291617,d424e9c8-cd44-450f-b3a0-fc9d3ee48f66,2024-04-25,22:34:32,utilities,350.12,mobile,credit_card,**** **** **** 6229,57a85f05-1b24-4e9a-a1d2-01a47024987b,Walmart,M36610,https://www.walmart.com,241.31.108.125,43.325296,-123.896045,0
504944407,Sara,Garcia,F,6377 Park Ave,Dallas,NY,61642,40.119287,-93.104691,4346183,Cashier,1982-06-25,663493396504,2cd56e11-6bfa-4a46-b309-b4e436db5d2c,2024-09-08,08:33:27,utilities,91.89,mobile,credit_card,**** **** **** 5854,aac7eb19-ae2d-48b1-91aa-a9741cd8ff2a,Target,M23292,https://www.target.com,174.132.218.132,43.615582,-83.933078,0
385324725,Anita,Nguyen,M,4033 Oak St,Chicago,TX,21093,25.673533,-112.637897,3239904,Manager,1969-10-16,058333430311,d0a5a316-3cea-4c91-9901-123db8441836,2024-10-01,08:10:46,restaurant,171.18,pos,debit_card,**** **** **** 6945,cfb48363-6322-425f-85e0-f6ef6d6a3576,BestBuy,M57250,https://www.bestbuy.com,248.62.112.95,32.864353,-114.842992,0
095948152,David,Nguyen,F,3518 Oak St,San Francisco,IL,26577,31.157305,-111.339685,3153274,Engineer,1998-01-15,692559664721,f6450de0-04b3-4044-9a0a-7a022f6e55a7,2024-11-27,10:43:01,electronics,76.42,web,credit_card,**** **** **** 9332,8fb93892-a51f-41bb-a9ed-d7cf6d463116,Starbucks,M25249,https://www.starbucks.com,78.199.82.227,44.377738,-89.456579,0
522115871,Mei,Garcia,M,1808 1st Ave,Dallas,WA,13930,39.961005,-92.863833,1073258,Consultant,1997-08-16,845235426874,157aaee7-624e-4aa6-b98f-9320e9f8da61,2024-04-13,17:10:22,pharmacy,19.34,web,credit_card,**** **** **** 6656,38a0a441-242c-4dd1-852e-3824b0247c1f,BestBuy,M35556,https://www.bestbuy.com,120.1.29.72,33.072378,-115.050246,0
722142573,Sara,Kumar,F,6120 Pine St,San Francisco,NY,95075,31.333332,-111.083355,355064,Engineer,1963-08-21,160943913681,08d27ce2-5283-47e9-a5d1-6f974450c394,2024-07-10,23:55:43,online_purchase,363.83,mobile,credit_card,**** **** **** 9735,32066e08-3b9f-4570-9177-ec0f069cb6e7,Target,M58959,https://www.target.com,248.158.91.212,43.769794,-84.11049,0
